Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
67546,985.555,356.6686962,241.4833998,1.476990536,0.735934804,68376,293.2613822,0.801713906,0.987861238,0.873871888,0.822223496,0.005280382,0.001488691,0.676051477,0.998521633,BARBUNYA
67548,1071.834,369.8283631,232.8346137,1.588373641,0.776939885,68736,293.2657238,0.719713598,0.98271648,0.738868752,0.792977914,0.005475045,0.001335401,0.628813972,0.998791537,BARBUNYA
67554,1031.662,363.8119865,236.7499879,1.536692735,0.759293624,68694,293.2787483,0.730716395,0.983404664,0.79760169,0.806127228,0.005385499,0.001402878,0.649841108,0.99860611,BARBUNYA
67623,992.572,370.4864029,233.25416,1.588337816,0.776928378,68500,293.4284883,0.684554179,0.98719708,0.862542013,0.792008792,0.005478704,0.001329773,0.627277926,0.996329251,BARBUNYA
67630,1041.652,353.036461,245.4218902,1.438488069,0.718841173,68870,293.443675,0.713667637,0.981995063,0.783256391,0.831199345,0.005220116,0.001537024,0.690892351,0.993840404,BARBUNYA
67658,1068.824,366.2396263,236.3578371,1.54951336,0.763875267,69020,293.5044141,0.762051721,0.980266589,0.744246199,0.801399939,0.005413102,0.001377283,0.642241862,0.995162346,BARBUNYA
67659,1058.219,370.583891,233.3440463,1.58814376,0.776866031,69000,293.5065832,0.661514094,0.980565217,0.759249175,0.792011176,0.00547723,0.001329431,0.627281702,0.996213521,BARBUNYA
67666,1005.38,345.8977452,250.2063846,1.382449716,0.690477767,68744,293.5217659,0.731935791,0.984318631,0.841239943,0.848579587,0.00511184,0.001635036,0.720087316,0.995484505,BARBUNYA
67686,1044.47,368.6010689,234.2025027,1.573856234,0.772197935,69063,293.5651407,0.708383046,0.980061683,0.77968068,0.796430519,0.005445751,0.001351541,0.634301572,0.998299483,BARBUNYA
67718,1046.454,353.627789,244.3069875,1.447473086,0.722989391,69018,293.6345271,0.7664569,0.981164334,0.777094262,0.83034913,0.005222065,0.001531317,0.689479678,0.998003277,BARBUNYA
67724,969.983,359.9504777,240.5130294,1.496594503,0.743996364,68288,293.6475352,0.799310736,0.991740862,0.904532591,0.815799821,0.005314962,0.00145216,0.665529348,0.996027563,BARBUNYA
67745,988.59,359.1836261,240.9037809,1.490983764,0.741730435,68522,293.6930591,0.765471577,0.988660576,0.871073266,0.817668284,0.005301995,0.001461934,0.668581422,0.996844046,BARBUNYA
67760,1020.165,372.7653614,232.1322074,1.605832149,0.782436728,68895,293.7255718,0.721595689,0.983525655,0.818167873,0.787963696,0.00550126,0.001308178,0.620886786,0.997039962,BARBUNYA
67792,1064.282,403.333845,214.9557913,1.876357192,0.846148268,68830,293.7949203,0.803099049,0.984919367,0.752098767,0.728416234,0.005949579,0.0010332,0.53059021,0.995576756,BARBUNYA
67796,1015.155,344.1761834,253.0661384,1.360024639,0.677762606,69240,293.8035878,0.738647259,0.979145003,0.826702439,0.853642994,0.005076644,0.001662883,0.728706362,0.991058606,BARBUNYA
67801,1015.657,355.0918227,243.8804044,1.456008011,0.726837559,68991,293.8144217,0.781567723,0.982751373,0.825946337,0.827432238,0.005237265,0.001514308,0.684644109,0.996847308,BARBUNYA
67808,1032.304,364.4004204,238.5087834,1.527828096,0.756041313,68798,293.8295885,0.749027925,0.985610047,0.799605143,0.806337128,0.005374003,0.001401343,0.650179564,0.993362606,BARBUNYA
67822,1034.662,353.3819208,245.8604981,1.437326954,0.718297654,68887,293.8599197,0.77528578,0.984539899,0.796129027,0.831564668,0.005210432,0.001536872,0.691499797,0.993911297,BARBUNYA
67848,1001.425,388.5368326,222.9781567,1.742488315,0.818931036,68623,293.9162408,0.800566372,0.98870641,0.850178379,0.756469442,0.005726578,0.001156753,0.572246016,0.997131997,BARBUNYA
67849,1022.629,389.9148165,222.0912704,1.75565125,0.821929521,68732,293.9184068,0.750641678,0.987153,0.815299369,0.753801585,0.005746803,0.001144549,0.56821683,0.997590588,BARBUNYA
67856,1036.144,372.7244725,232.5676809,1.602649479,0.781450884,69052,293.9335683,0.810201547,0.98267972,0.794251212,0.788608181,0.005492874,0.001310462,0.621902863,0.996692299,BARBUNYA
67906,1076.897,376.5490121,230.2220141,1.635590817,0.791321811,69325,294.0418415,0.755703443,0.979531194,0.735816765,0.780885972,0.005545151,0.001271873,0.609782902,0.997355314,BARBUNYA
67959,1012.437,340.589037,255.2594724,1.334285595,0.662044266,69034,294.1565675,0.807420873,0.984427963,0.833145451,0.8636701,0.005011684,0.001720105,0.745926041,0.995278371,BARBUNYA
67959,1017.31,359.5833377,241.1931776,1.490852027,0.741676841,69095,294.1565675,0.769472028,0.983558868,0.825182894,0.818048382,0.005291181,0.001461667,0.669203155,0.99768288,BARBUNYA
67960,1003.526,352.4252564,246.5565136,1.429389357,0.714535246,68906,294.1587317,0.71730893,0.986271152,0.848019768,0.834669838,0.005185775,0.001552574,0.696673739,0.995818028,BARBUNYA
67986,1030.513,360.4515938,240.5559876,1.498410401,0.744722815,69183,294.2149957,0.722870813,0.982698062,0.80449325,0.816239963,0.00530185,0.001451706,0.666247678,0.99831245,BARBUNYA
67997,1047.09,347.9688677,250.1699541,1.390929894,0.695068522,69185,294.2387964,0.795984782,0.982828648,0.7793483,0.84558943,0.005117415,0.00161387,0.715021484,0.994544757,BARBUNYA
68015,993.761,386.9878698,224.3231412,1.725135747,0.814855223,68625,294.2777389,0.777509774,0.991111111,0.86546731,0.760431429,0.005689743,0.00117358,0.578255959,0.997570025,BARBUNYA
68024,1011.261,380.5696407,230.3304484,1.652276733,0.796054083,69648,294.2972083,0.699187995,0.976682748,0.835883038,0.773307108,0.005594638,0.001234127,0.598003883,0.988067902,BARBUNYA
68035,1022.207,355.8995951,244.0281087,1.458436887,0.727916676,69243,294.3210024,0.797017408,0.982554193,0.818209564,0.826977626,0.005231125,0.001509211,0.683891994,0.997413311,BARBUNYA
68050,1030.992,382.7137348,227.2306962,1.684251913,0.80466034,69160,294.3534457,0.724059414,0.98395026,0.804502509,0.769121719,0.005624008,0.001213964,0.591548219,0.99631622,BARBUNYA
68056,1054.621,359.7313547,242.2025444,1.485250106,0.739380986,69299,294.3664221,0.716801483,0.982063233,0.768924066,0.818295148,0.005285814,0.001461947,0.669606949,0.994533792,BARBUNYA
68062,1016.666,375.2806726,232.5483356,1.613774924,0.784866335,69176,294.3793979,0.737383805,0.983896149,0.827480886,0.784424617,0.005513806,0.001287764,0.61532198,0.992991181,BARBUNYA
68087,1029.885,372.4735199,233.8952225,1.592480239,0.778252654,69320,294.4334575,0.700029816,0.982212926,0.806671285,0.790481582,0.005470553,0.001317583,0.624861132,0.995079005,BARBUNYA
68109,1054.03,382.4985513,227.4918703,1.681372397,0.803909057,69487,294.4810217,0.750760582,0.980168952,0.770386074,0.76988794,0.005615977,0.001217069,0.59272744,0.996595557,BARBUNYA
68118,1027.932,359.645249,241.6575618,1.488243308,0.740611811,69292,294.5004776,0.735178889,0.983057207,0.81010811,0.818863806,0.005279739,0.00146433,0.670537934,0.997923592,BARBUNYA
68120,1010.368,368.9500199,235.4532033,1.566978129,0.769894651,69182,294.504801,0.706316619,0.984649186,0.838542999,0.798224109,0.005416178,0.001356351,0.637161729,0.998418493,BARBUNYA
68131,1036.382,357.7621194,243.6287019,1.468472789,0.732302394,69197,294.5285783,0.776917463,0.984594708,0.797103846,0.823252553,0.005251092,0.001487859,0.677744767,0.995249748,BARBUNYA
68133,1001.023,356.1784502,244.3591834,1.457602065,0.727546565,69129,294.5329012,0.704894627,0.985592154,0.85443546,0.826925102,0.005227694,0.001507838,0.683805124,0.996715761,BARBUNYA
68136,1020.991,377.382631,230.311324,1.6385761,0.79218119,69141,294.5393855,0.799830962,0.985464486,0.821377251,0.780479443,0.005538667,0.001267742,0.60914816,0.998135617,BARBUNYA
68138,1047.464,344.7302088,253.3359902,1.360762869,0.678195102,69362,294.5437083,0.782296211,0.98235345,0.780406781,0.854418037,0.005059295,0.001663226,0.730030182,0.993397965,BARBUNYA
68153,1029.375,358.2789264,242.6969575,1.476239876,0.735617924,69257,294.5761272,0.761996869,0.984059373,0.808253527,0.82219775,0.00525698,0.001481908,0.67600914,0.997951649,BARBUNYA
68164,1012.348,352.5717043,250.020105,1.410173411,0.705075097,69862,294.5998987,0.792088872,0.975694941,0.835805594,0.835574424,0.005172403,0.001555295,0.698184618,0.984561384,BARBUNYA
68167,1098.149,385.2334158,226.1422793,1.70350019,0.809567612,69964,294.6063815,0.788860343,0.974315362,0.710332204,0.764747733,0.005651318,0.001192346,0.584839096,0.996273511,BARBUNYA
68173,1030.906,368.816598,237.0123116,1.556107341,0.766177345,69468,294.6193468,0.771231404,0.981358323,0.806091117,0.798823449,0.00541001,0.00135888,0.638118902,0.992981508,BARBUNYA
68187,1052.896,377.096294,231.8006833,1.626812694,0.788761841,69510,294.6495967,0.757330401,0.980966767,0.77293059,0.781364339,0.005530325,0.001271583,0.610530231,0.99321833,BARBUNYA
68210,1068.247,374.5396102,235.4399837,1.590807153,0.777719308,70112,294.6992863,0.779721079,0.972871976,0.751129035,0.786830761,0.005490978,0.001298239,0.619102646,0.984872917,BARBUNYA
68218,1005.139,384.2915641,226.6177581,1.695769861,0.807620438,69026,294.7165677,0.748472181,0.988294266,0.848509284,0.766908762,0.005633287,0.001202033,0.588149049,0.997365432,BARBUNYA
68247,1088.754,370.3681457,237.863792,1.557059789,0.76650688,70172,294.7792042,0.76768279,0.972567406,0.723492282,0.795908632,0.005426878,0.00134333,0.63347055,0.986351522,BARBUNYA
68269,1055.883,344.2534021,254.0770123,1.354917546,0.674743518,69922,294.8267126,0.748826343,0.976359372,0.769487927,0.856423526,0.005042602,0.001673358,0.733461257,0.993779526,BARBUNYA
68272,1000.45,350.8396851,248.4830485,1.411926034,0.705959305,69358,294.8331905,0.779067246,0.984342109,0.857159637,0.840364426,0.005138852,0.001580944,0.706212368,0.997119628,BARBUNYA
68282,1027.342,374.6665939,232.8190821,1.609260678,0.783490816,69244,294.8547822,0.79592027,0.9861071,0.81299151,0.786979109,0.005487048,0.001298289,0.619336118,0.996673261,BARBUNYA
68309,1097.068,381.5750796,229.1517604,1.665163204,0.799593412,69725,294.913072,0.70008814,0.979691646,0.713215375,0.772883471,0.005586015,0.001229527,0.59734886,0.994683342,BARBUNYA
68384,1005.668,363.0102959,240.8738472,1.507055665,0.748135933,69167,295.0749278,0.743854153,0.988679573,0.849679425,0.812855534,0.00530841,0.001429544,0.660734119,0.995763097,BARBUNYA
68384,985.315,364.7629557,239.0638114,1.525797458,0.755286314,69193,295.0749278,0.7482493,0.988308066,0.885144501,0.808949821,0.005334039,0.001409037,0.654399813,0.998481572,BARBUNYA
68389,1030.293,344.6779154,253.653765,1.358851959,0.677073566,69587,295.085715,0.792006856,0.982784141,0.80960768,0.856120168,0.005039961,0.001670113,0.732941743,0.995959323,BARBUNYA
68451,1002.041,384.8935977,228.0712058,1.687602766,0.805528886,69370,295.2194439,0.720233586,0.986752198,0.856680098,0.76701573,0.005622907,0.001200488,0.588313131,0.992838866,BARBUNYA
68456,1005.058,377.2814998,232.9329807,1.619699789,0.78665066,69503,295.2302259,0.78641669,0.984935902,0.851606825,0.782519753,0.005511299,0.001274721,0.612337163,0.991802374,BARBUNYA
68460,1022.328,373.0703833,236.5103777,1.577395406,0.773368743,69842,295.2388512,0.703669442,0.98021248,0.823125863,0.791375741,0.005449465,0.001318453,0.626275564,0.987884198,BARBUNYA
68470,1015.665,344.1346446,255.5808844,1.346480373,0.669649818,69737,295.2604132,0.811948582,0.981831739,0.834082901,0.857979334,0.005026065,0.001680023,0.736128538,0.991182628,BARBUNYA
68478,1070.054,361.963668,243.2780493,1.487859957,0.740454703,69587,295.2776618,0.686806078,0.984063115,0.751535573,0.815766023,0.005285839,0.001443963,0.665474204,0.99013242,BARBUNYA
68488,1019.038,349.3068275,249.9429178,1.397546411,0.698572026,69675,295.299221,0.761155381,0.98296376,0.828788258,0.845386342,0.005100263,0.001606916,0.714678067,0.998795767,BARBUNYA
68500,1007.14,339.4168594,257.4166226,1.318550667,0.651779553,69506,295.3250901,0.766433566,0.985526429,0.848634622,0.870095524,0.004954991,0.001751823,0.75706622,0.99823017,BARBUNYA
68513,1015.202,359.0803258,243.5444419,1.474393433,0.734835829,69406,295.3531123,0.816710177,0.987133677,0.835368162,0.82252658,0.005241054,0.001479783,0.676549975,0.99750084,BARBUNYA
68551,1025.494,355.9750129,245.6283703,1.449242254,0.72379434,69684,295.4350081,0.727810337,0.983740887,0.819138637,0.82993187,0.005192849,0.001519691,0.688786909,0.998219092,BARBUNYA
68570,1035.111,367.7931032,238.7005824,1.540813598,0.760781777,69869,295.4759476,0.707636739,0.981408064,0.80421129,0.803375444,0.005363761,0.001378235,0.645412104,0.994459746,BARBUNYA
68572,1010.432,360.1303413,242.9688457,1.482207895,0.738120237,69571,295.4802566,0.743989237,0.985640569,0.844000098,0.820481428,0.005251857,0.001468141,0.673189773,0.997807197,BARBUNYA
68605,1034.797,369.5409241,236.6784967,1.561362478,0.767986301,69789,295.5513474,0.709337552,0.983034576,0.805110167,0.799779749,0.005386501,0.001359465,0.639647646,0.998721834,BARBUNYA
68616,1034.512,369.4588388,237.8680867,1.55320894,0.765169925,69973,295.5750406,0.778948324,0.980606805,0.805682992,0.800021571,0.005384442,0.00136059,0.640034514,0.994107329,BARBUNYA
68619,1055.776,360.4861043,243.5502784,1.480130126,0.737253451,70143,295.581502,0.717021944,0.978272957,0.773589699,0.819952554,0.005253444,0.001464802,0.672322191,0.99512433,BARBUNYA
68638,1006.709,326.932818,269.3799602,1.213649366,0.566646208,69930,295.6224211,0.770347924,0.981524382,0.851072547,0.904229875,0.004763146,0.001964215,0.817631667,0.992318154,BARBUNYA
68648,1004.91,347.2563823,252.6546066,1.374431232,0.686029539,69720,295.6439552,0.728863407,0.984624211,0.854246911,0.851370832,0.005058507,0.001639371,0.724832294,0.996232143,BARBUNYA
68676,1082.871,373.7116265,235.1590922,1.58918638,0.77720068,69854,295.7042424,0.706630448,0.983136256,0.735972199,0.79126316,0.005441663,0.001315816,0.626097388,0.994985442,BARBUNYA
68725,1130.424,371.8093491,236.308153,1.573408892,0.772049258,70474,295.8097154,0.692575909,0.975182337,0.675836859,0.795595151,0.005410103,0.001337069,0.632971645,0.995923214,BARBUNYA
68732,1029.691,359.0093548,244.4557801,1.468606529,0.732360057,69923,295.8247799,0.790250072,0.982966978,0.814619894,0.824002985,0.005223322,0.001485394,0.678980919,0.99715581,BARBUNYA
68764,1045.125,354.6890078,247.5008261,1.433082117,0.716295845,69957,295.8936364,0.725060365,0.982946667,0.791105717,0.834234019,0.005158062,0.001541054,0.695946398,0.997348337,BARBUNYA
68770,1032.496,353.7828834,248.6158763,1.423010021,0.711450968,69908,295.9065452,0.755050505,0.983721462,0.810647659,0.836407184,0.005144436,0.001553061,0.699576977,0.995505049,BARBUNYA
68774,1136.305,373.3326894,235.5836317,1.584714043,0.775759508,70416,295.9151508,0.686847099,0.976681436,0.669336199,0.792631235,0.005428399,0.00132171,0.628264275,0.995619219,BARBUNYA
68804,1058.95,383.9446161,228.9820536,1.676745448,0.802692254,69932,295.9796845,0.764488889,0.983870045,0.771032424,0.770891613,0.005580266,0.001215648,0.594273879,0.996446022,BARBUNYA
68823,1054.403,368.6293354,239.0642829,1.54196742,0.761195798,70191,296.0205486,0.705153689,0.980510322,0.777911511,0.803030362,0.005356194,0.001373928,0.644857762,0.994349659,BARBUNYA
68838,1021.546,324.8827085,270.189651,1.202424694,0.555295806,69878,296.0528057,0.757527071,0.985116918,0.828938389,0.911260581,0.004719526,0.002007467,0.830395846,0.998488472,BARBUNYA
68843,1102.682,371.9794475,236.3442579,1.573888237,0.772208566,70506,296.0635573,0.775259009,0.976413355,0.71149046,0.795913751,0.005403301,0.001337528,0.633478699,0.997024673,BARBUNYA
68852,981.885,354.7442044,248.5069938,1.427501895,0.713628387,69563,296.0829092,0.77400063,0.989779049,0.897439484,0.834637763,0.005152272,0.001542306,0.696620196,0.994426649,BARBUNYA
68859,1084.476,413.5414071,217.1072221,1.904779597,0.851105235,70948,296.0979598,0.710179455,0.9705559,0.735750701,0.716005592,0.006005626,0.000973652,0.512664007,0.976511941,BARBUNYA
68862,1033.621,356.6368895,246.2047294,1.448537932,0.723474343,70125,296.1044098,0.7214609,0.981989305,0.809966109,0.830268597,0.005179009,0.001518102,0.689345943,0.998543746,BARBUNYA
68882,1003.476,356.9580685,246.8182474,1.446238567,0.722425416,69727,296.1474064,0.778855721,0.987881309,0.859610343,0.829642002,0.005182168,0.001514447,0.688305851,0.995454467,BARBUNYA
68888,1079.833,364.5529324,241.5708805,1.509093031,0.748929512,70428,296.1603042,0.742503611,0.978133697,0.742403908,0.812393147,0.005291966,0.001421876,0.659982626,0.995975182,BARBUNYA
68894,1040.782,369.5564513,238.5738341,1.549023398,0.76370276,70189,296.1732013,0.783197863,0.981549815,0.799229894,0.801428849,0.005364131,0.00136502,0.6422882,0.99491945,BARBUNYA
68901,1003.207,373.0537154,236.0557592,1.580362693,0.774342956,69802,296.1882474,0.709675758,0.98709206,0.860308634,0.793956031,0.005414344,0.001327124,0.63036618,0.996207193,BARBUNYA
68924,1031.296,366.9452634,239.930232,1.529383189,0.756616965,69919,296.2376789,0.7713416,0.985769247,0.81435482,0.807307543,0.005323911,0.001394976,0.651745468,0.996768563,BARBUNYA
68936,1025.523,381.0070496,231.0529832,1.649002944,0.795139124,70001,296.2634659,0.771536335,0.984785932,0.823692542,0.777580011,0.005526968,0.00124637,0.604630674,0.997037762,BARBUNYA
68942,1072.869,368.5849917,238.6227999,1.544634427,0.762148386,70514,296.2763586,0.713020995,0.977706555,0.752662621,0.803821006,0.005346305,0.0013768,0.646128209,0.998031876,BARBUNYA
68957,1009.649,378.0677526,233.0814857,1.622041114,0.787349282,69918,296.3085879,0.702925586,0.986255328,0.850055701,0.783744675,0.00548266,0.001276055,0.614255716,0.996348025,BARBUNYA
68971,1088.647,370.5714742,237.6788411,1.559126898,0.767219512,70444,296.3386654,0.727427095,0.979089773,0.731311203,0.799680186,0.005372859,0.001355347,0.6394884,0.997043565,BARBUNYA
68978,1054.813,373.103519,236.8188821,1.57548045,0.772736449,70161,296.3537031,0.823598242,0.983138781,0.779057503,0.794293508,0.005409022,0.001328075,0.630902177,0.993974046,BARBUNYA
68988,1043.643,352.040944,249.9893272,1.408223895,0.704086362,70402,296.375184,0.739516337,0.979915343,0.795938459,0.841877029,0.00510293,0.001581226,0.708756932,0.998088447,BARBUNYA
68999,1012.123,391.5149719,225.3661337,1.7372396,0.817713211,69656,296.3988113,0.676440889,0.990567934,0.846420303,0.757056135,0.005674212,0.001149735,0.573133991,0.995671065,BARBUNYA
69002,1037.299,369.3259433,238.3257423,1.5496687,0.763929918,70098,296.4052548,0.714476532,0.984364746,0.805867468,0.802557362,0.005352395,0.001369721,0.644098319,0.998139006,BARBUNYA
69013,1050.088,373.4753858,236.54976,1.578844915,0.773845482,70370,296.4288797,0.737751884,0.980716214,0.786483072,0.793703925,0.005411667,0.001324784,0.629965921,0.994618491,BARBUNYA
69053,1142.711,400.1190566,221.0364114,1.810195226,0.833561544,70386,296.5147725,0.667875658,0.981061575,0.664537662,0.741066359,0.005794376,0.00107799,0.549179348,0.994121834,BARBUNYA
69112,1103.241,396.1407983,223.2682399,1.774281906,0.826042184,70526,296.6414189,0.675581623,0.979950656,0.713546924,0.748828245,0.005731867,0.001111744,0.560743741,0.994917474,BARBUNYA
69123,1053.271,356.3549969,248.6214023,1.433323895,0.716410494,70470,296.665025,0.725883687,0.980885483,0.782982741,0.832498569,0.005155375,0.001527475,0.693053868,0.993370669,BARBUNYA
